pid,artist_name,track_name
924,MGMT,Electric Feel
924,Arctic Monkeys,I Wanna Be Yours
924,Fall Out Boy,Thnks fr th Mmrs
924,Arctic Monkeys,Do I Wanna Know?
924,Arctic Monkeys,R U Mine?
924,Cage The Elephant,Come a Little Closer
924,Troye Sivan,YOUTH
924,Panic! At The Disco,Victorious
924,Panic! At The Disco,Emperor's New Clothes
924,Arctic Monkeys,Snap Out Of It
924,Arctic Monkeys,Knee Socks
924,alt-J,Breezeblocks
924,alt-J,Left Hand Free
924,alt-J,Tessellate
924,alt-J,Every Other Freckle
924,alt-J,Fitzpleasure
924,Cage The Elephant,Cigarette Daydreams
924,Glass Animals,The Other Side Of Paradise
924,Glass Animals,Youth
924,Glass Animals,Gooey
924,Glass Animals,Life Itself
924,Childish Gambino,Redbone
924,Red Hot Chili Peppers,Californication
924,Rag'n'Bone Man,Human
924,Frank Ocean,Pink + White
924,Frank Ocean,White Ferrari
924,Beach House,Space Song
924,Hozier,Like Real People Do
925,Brad Paisley,I'm Gonna Miss Her
925,Bon Jovi,Wanted Dead Or Alive
925,Queen,Killer Queen - Remastered 2011
925,Kansas,Carry on Wayward Son
925,Aerosmith,Dream On
925,Journey,Don't Stop Believin'
925,Bon Jovi,Livin' On A Prayer
925,Billy Joel,Piano Man
925,Guns N' Roses,Paradise City
925,Survivor,Eye of the Tiger
925,Bon Jovi,You Give Love A Bad Name
925,Aerosmith,Walk This Way
925,KISS,Rock And Roll All Nite
925,Billy Idol,White Wedding - Pt. 1
925,Men At Work,Down Under
925,Michael Jackson,Billie Jean
925,Michael Jackson,Smooth Criminal - 2012 Remaster
925,The Clash,Rock the Casbah - Remastered
925,Don McLean,American Pie
925,Eurythmics,Sweet Dreams (Are Made of This) - Remastered
925,Brooks & Dunn,Boot Scootin' Boogie
925,Brooks & Dunn,My Maria
925,Alabama,I'm in a Hurry (And Don't Know Why)
925,Blake Shelton,Ol' Red
926,Journey,Don't Stop Believin'
926,Journey,Any Way You Want It
926,Kelly Clarkson,Since U Been Gone
926,Madonna,Papa Don't Preach
926,Kelly Clarkson,Stronger (What Doesn't Kill You)
926,Owl City,Good Time
926,Justin Bieber,What Do You Mean?
926,Robin Schulz,Sugar (feat. Francesco Yates)
926,Train,Drive By
926,Gotye,Somebody That I Used To Know
926,Miley Cyrus,Wrecking Ball
926,Lorde,Royals
926,Katy Perry,Last Friday Night (T.G.I.F.)
926,Lady Gaga,Poker Face
926,Bastille,Pompeii
926,Pharrell Williams,"Happy - From ""Despicable Me 2"""
926,Lady Gaga,Bad Romance
926,Justin Timberlake,Mirrors
926,Clean Bandit,Rather Be (feat. Jess Glynne)
926,Meghan Trainor,All About That Bass
926,REO Speedwagon,Can't Fight This Feeling
926,Kansas,Carry on Wayward Son
926,Ace of Base,Don't Turn Around
926,Starship,We Built This City
926,PSY,DADDY
926,AC/DC,Thunderstruck
927,Simon & Garfunkel,Cecilia
927,Neil Diamond,Sweet Caroline
927,ABBA,Dancing Queen
927,ABBA,Mamma Mia
927,The Mamas & The Papas,"Monday, Monday - Single Version"
927,Marvin Gaye,Ain't No Mountain High Enough
927,Creedence Clearwater Revival,Bad Moon Rising
927,Marvin Gaye,I Heard It Through The Grapevine
927,The Temptations,My Girl
927,Elton John,Tiny Dancer
927,The Beatles,Hey Jude - Remastered 2015
927,Elton John,Don't Go Breaking My Heart
927,Queen,Bohemian Rhapsody - Remastered 2011
927,The Jackson 5,I Want You Back
927,The Jackson 5,I'll Be There
927,Elton John,Your Song
927,Queen,Under Pressure - Remastered 2011
927,Bill Withers,Lean on Me
927,The Supremes,You Can't Hurry Love
927,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)"
927,Britney Spears,Circus
927,Cher,"Gypsys, Tramps & Thieves"
927,Cher,Believe
927,Cher,The Shoop Shoop Song (It's In His Kiss)
928,Childish Gambino,Redbone
928,PnB Rock,Selfish
928,Russ,"Psycho, Pt. 2"
928,Russ,Losin Control
929,Rae Sremmurd,Throw Sum Mo
929,Big Sean,Blessings
930,Alicia Keys,Un-thinkable (I'm Ready)
930,Alicia Keys,If I Ain't Got You
930,Dwele,Weekend Love
930,Al Green,Simply Beautiful
930,Janet Jackson,"Any Time, Any Place"
930,Kool & The Gang,Summer Madness
930,112,Cupid
930,Miguel,Adorn
930,Janet Jackson,I Get Lonely
931,Kygo,Stole the Show
931,James Bay,Hold Back The River
931,X Ambassadors,Renegades
931,alt-J,Left Hand Free
931,Calvin Harris,Summer
931,Arctic Monkeys,Knee Socks
931,Franz Ferdinand,Take Me Out
931,Arctic Monkeys,Snap Out Of It
931,Glass Animals,Gooey
931,George Ezra,Budapest
931,Foster The People,Call It What You Want
931,Modest Mouse,Lampshades on Fire
931,John Newman,Come And Get It
932,AC/DC,Highway to Hell
932,Radiohead,Creep
932,Imagine Dragons,Demons
932,Twenty One Pilots,Heathens
933,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)"
933,Stevie Wonder,For Once In My Life
933,The Kinks,All Day and All of the Night
933,Pharrell Williams,"Happy - From ""Despicable Me 2"""
933,Neil Diamond,Cracklin' Rosie - Single Version
933,Lynyrd Skynyrd,Gimme Three Steps
933,alt-J,Breezeblocks
933,Arcade Fire,Rebellion (Lies)
933,Mumford & Sons,I Will Wait
933,Pixies,Here Comes Your Man
933,Tame Impala,Feels Like We Only Go Backwards
933,fun.,Carry On
933,Kool & The Gang,Celebration
933,Beck,Think I'm In Love
933,Rick Astley,Never Gonna Give You Up
934,John Legend,All of Me
934,Faith Evans,Never Gonna Let You Go
934,Ed Sheeran,Photograph
934,Train,Marry Me
934,Jason Mraz,I Won't Give Up
935,Kid Rock,All Summer Long
935,Pearl Jam,Even Flow
935,Stone Sour,Through Glass
935,Soundgarden,Black Hole Sun
935,Guns N' Roses,Sweet Child O' Mine
935,3 Doors Down,Kryptonite
935,Nickelback,Rockstar
935,Creed,One Last Breath
935,Creed,With Arms Wide Open
935,AC/DC,Highway to Hell
935,Guns N' Roses,Knockin' On Heaven's Door
935,Guns N' Roses,Paradise City
935,Guns N' Roses,Welcome To The Jungle
935,Guns N' Roses,Sweet Child O' Mine
935,3 Doors Down,Here Without You
935,Red Hot Chili Peppers,Californication
935,Foo Fighters,Best of You
935,Aerosmith,Dream On
935,AC/DC,Thunderstruck
935,OneRepublic,Apologize
935,Arctic Monkeys,Do I Wanna Know?
935,X Ambassadors,Jungle
935,Queen,Bohemian Rhapsody - Remastered 2011
935,Red Hot Chili Peppers,Otherside
935,Lenny Kravitz,Are You Gonna Go My Way
935,Pink Floyd,Wish You Were Here
935,Bon Iver,Skinny Love
935,Three Days Grace,Never Too Late
935,Limp Bizkit,Behind Blue Eyes
935,Nirvana,Come As You Are
936,Chris Tomlin,How Great Is Our God
937,Pharrell Williams,"Happy - From ""Despicable Me 2"""
937,Katy Perry,Dark Horse
937,Aloe Blacc,The Man
937,Avicii,Hey Brother
937,OneRepublic,Counting Stars
937,Passenger,Let Her Go
937,John Legend,All of Me
937,Disclosure,Latch
937,Iggy Azalea,Fancy
937,Lorde,Team
937,Jessie J,Bang Bang
937,Nick Jonas,Jealous - Remix
937,Vance Joy,Riptide
937,Ella Henderson,Ghost
938,Seafret,Oceans
938,Glass Animals,Life Itself
938,Glass Animals,Youth
938,Kings of Leon,Find Me
938,The Chainsmokers,Something Just Like This
939,Carla Morrison,Disfruto
939,Carla Morrison,Disfruto
939,The Neighbourhood,Sweater Weather
939,The Chainsmokers,Something Just Like This
939,The Neighbourhood,Daddy Issues
939,Zoé,Arrullo De Estrellas
939,Café Tacvba,Aprovéchate
939,Zoé,Soñé
939,Café Tacvba,Quiero Ver
939,Los Enanitos Verdes,Lamento Boliviano
940,Ed Sheeran,Shape of You
940,Lil Uzi Vert,Erase Your Social
940,Migos,Bad and Boujee (feat. Lil Uzi Vert)
940,Big Sean,Bounce Back
940,NAV,Some Way
940,Julia Michaels,Issues
940,Post Malone,Congratulations
940,Sam Hunt,Body Like A Back Road
940,AJR,Weak
940,Travis Scott,goosebumps
940,Kanye West,Father Stretch My Hands Pt. 1
940,The Chainsmokers,Paris
940,Migos,Slippery (feat. Gucci Mane)
940,PnB Rock,Selfish
940,NAV,Myself
941,ScHoolboy Q,Man Of The Year
941,Lil Uzi Vert,Money Longer
941,Lil Uzi Vert,Erase Your Social
941,Rae Sremmurd,Black Beatles
941,Denzel Curry,Ultimate
941,Migos,Bad and Boujee (feat. Lil Uzi Vert)
941,Jeezy,Seen It All
941,Future,Mask Off
941,Rae Sremmurd,Swang
941,Playboi Carti,Magnolia
941,Vince Staples,Norf Norf
941,Post Malone,Congratulations
941,Kodak Black,Transportin'
942,Blackstreet,No Diggity
942,Boyz II Men,End Of The Road
942,Boyz II Men,I'll Make Love To You
942,Boyz II Men,Motownphilly
942,R. Kelly,Bump n' Grind
942,Ginuwine,Pony
942,Ginuwine,Differences
942,Mase,What You Want (feat. Total)
942,112,Anywhere
942,112,Dance With Me
942,112,U Already Know
942,Joe,I Wanna Know
942,Joe,If I Was Your Man
942,Mario,Just a Friend 2002 - Radio Edit
942,Mario,Let Me Love You
942,Ne-Yo,So Sick
942,Ne-Yo,Because Of You
942,Pitbull,Time of Our Lives
942,Ne-Yo,Miss Independent
942,Usher,U Got It Bad
942,Usher,My Boo
942,Jamie Foxx,Blame It
942,Twista,Slow Jamz
942,Lloyd,You
942,Luther Vandross,Never Too Much
942,Diana Ross,Upside Down
943,Rainbow Kitten Surprise,Devil Like Me
943,Gregory Alan Isakov,Amsterdam
944,Cassie,Me & U
944,The Pussycat Dolls,Buttons
944,The Pussycat Dolls,When I Grow Up
944,Nelly Furtado,Promiscuous
944,Britney Spears,Oops!...I Did It Again
944,Fergie,Fergalicious
944,Busta Rhymes,Don't Cha
944,Destiny's Child,Bootylicious
944,50 Cent,Candy Shop
944,Fergie,London Bridge
944,Cassie,Me & U
945,P!nk,What About Us
945,Charlie Puth,How Long
945,Imagine Dragons,Thunder
945,Niall Horan,Flicker
945,Niall Horan,This Town
945,Sam Smith,Too Good At Goodbyes
946,Lauv,I Like Me Better
946,Madison Beer,Dead
946,Martin Garrix,There for You
946,Lykke Li,I Follow Rivers
946,Lykke Li,Little Bit
946,Dua Lipa,IDGAF
946,Dua Lipa,New Rules
946,Lorde,Perfect Places
946,Lorde,Supercut
946,Lorde,Liability
946,Lorde,Writer In The Dark
946,Billie Eilish,idontwannabeyouanymore
946,Billie Eilish,Bored
946,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals)
947,Johnny Cash,God's Gonna Cut You Down
947,Glass Animals,Life Itself
947,ScHoolboy Q,Man Of The Year
948,Michael Bublé,Holly Jolly Christmas
949,Flume,Holdin On
949,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby"""
949,Keith Urban,Blue Ain't Your Color
949,Don McLean,American Pie
949,JP Cooper,September Song
949,Elvis Presley,Can't Help Falling in Love
949,Calvin Harris,My Way
949,Chris Stapleton,Fire Away
949,Boston,More Than a Feeling
949,Andy Grammer,Fresh Eyes
949,Little Big Town,Better Man
949,The Weeknd,Starboy
949,X Ambassadors,Unsteady
949,Martin Garrix,In the Name of Love
949,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie)
949,Empire of the Sun,High And Low
949,Twenty One Pilots,Heavydirtysoul
949,Rae Sremmurd,Black Beatles
950,Calvin Harris,This Is What You Came For
950,The Chainsmokers,Don't Let Me Down
950,Mike Posner,I Took A Pill In Ibiza - Seeb Remix
950,Zara Larsson,Lush Life
950,Jonas Blue,Fast Car
950,Sia,Cheap Thrills
950,Twenty One Pilots,Heathens
950,MØ,Final Song
950,Meghan Trainor,Me Too
950,Alessia Cara,Wild Things
950,MØ,Kamikaze
950,The Chainsmokers,Closer
950,DJ Snake,Let Me Love You
950,Martin Garrix,In the Name of Love
951,Lindsey Stirling,Crystallize
952,Rae Sremmurd,Throw Sum Mo
952,Rae Sremmurd,No Type
953,Jack Johnson,Banana Pancakes
953,Jack Johnson,Better Together
953,Jack Johnson,"Sitting, Waiting, Wishing"
953,Jack Johnson,Upside Down
953,Jack Johnson,I Got You
953,Michael Bublé,Feeling Good
953,Maroon 5,This Love
953,Van Morrison,Brown Eyed Girl
953,The Goo Goo Dolls,Iris
953,John Mayer,Waiting On the World to Change
953,Coldplay,Yellow
953,Jason Mraz,I'm Yours
953,Sam Smith,I'm Not The Only One
953,Aloe Blacc,The Man
953,Sub Focus,Tidal Wave
953,Red Hot Chili Peppers,Scar Tissue
953,Maroon 5,Maps
953,Frank Ocean,Thinkin Bout You
953,Coldplay,Paradise
953,Dido,White Flag
953,John Legend,All of Me
953,Sam Smith,Stay With Me
953,Sam Smith,Like I Can
953,Of Monsters and Men,Little Talks
953,Weezer,Island In The Sun
953,alt-J,Breezeblocks
953,Vance Joy,Riptide
953,Hozier,Work Song
953,Colbie Caillat,Realize
953,Amy Winehouse,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007"
953,Shawn Mendes,Stitches
953,Leon Bridges,Coming Home
954,Blake Shelton,Sangria
954,Blake Shelton,Boys 'Round Here (feat. Pistol Annies & Friends)
954,Blake Shelton,Ol' Red
954,Dierks Bentley,Drunk On A Plane
954,Tim McGraw,Live Like You Were Dying
954,Lee Brice,I Don't Dance
954,Darius Rucker,Wagon Wheel
954,Billy Currington,Good Directions
954,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
954,Zac Brown Band,Chicken Fried
954,Florida Georgia Line,This Is How We Roll
954,Luke Bryan,Play It Again
954,Florida Georgia Line,Cruise
954,Brantley Gilbert,Country Must Be Country Wide
954,Sam Hunt,House Party
955,Josh Turner,Long Black Train
955,Shania Twain,That Don't Impress Me Much
955,Shania Twain,Any Man Of Mine
955,Shania Twain,"Honey, I'm Home"
955,George Strait,Amarillo By Morning
955,George Strait,Carrying Your Love With Me
955,George Strait,Check Yes Or No
955,George Strait,Troubadour
955,Rascal Flatts,I Won't Let Go
955,Eric Church,Drink In My Hand
955,Eric Church,Springsteen
955,Eric Church,Talladega
955,Alan Jackson,Drive (For Daddy Gene)
955,Billy Currington,People Are Crazy
955,Billy Currington,Good Directions
955,Brad Paisley,Mud on the Tires
955,Keith Urban,Somebody Like You
955,Keith Urban,Long Hot Summer
955,Luke Bryan,Country Girl (Shake It For Me)
955,Luke Bryan,Drunk On You
955,Luke Bryan,Play It Again
955,Florida Georgia Line,Round Here
955,Florida Georgia Line,Cruise
955,Miranda Lambert,Automatic
955,Thomas Rhett,Make Me Wanna
955,Chris Young,Gettin' You Home
955,Chris Young,Aw Naw
955,Lee Brice,Hard To Love
955,Sam Hunt,House Party
955,Sam Hunt,Break Up In A Small Town
955,Sam Hunt,Break Up In A Small Town
955,"Hank Williams, Jr.",A Country Boy Can Survive
955,Kenny Chesney,She's Got It All
955,Kenny Chesney,She Thinks My Tractor's Sexy
955,Kenny Chesney,I Go Back
955,Kenny Chesney,When the Sun Goes Down
955,Brad Paisley,I'm Gonna Miss Her
955,John Denver,"Take Me Home, Country Roads"
955,John Denver,Thank God I'm a Country Boy
955,Chris Young,I'm Comin' Over
955,Luke Bryan,Kick The Dust Up
956,Hans Zimmer,Cornfield Chase
956,Hans Zimmer,Mountains
956,Hans Zimmer,S.T.A.Y.
957,Selena Gomez & The Scene,Round & Round
957,Selena Gomez & The Scene,A Year Without Rain
957,Jonas Brothers,Burnin' Up
957,Selena Gomez & The Scene,Naturally
958,alt-J,Breezeblocks
958,MGMT,Electric Feel
958,The Kooks,Bad Habit
958,Drake,One Dance
959,Nicki Minaj,Only
959,Kendrick Lamar,HUMBLE.
959,PnB Rock,Selfish
959,Khalid,Young Dumb & Broke
959,Lil Uzi Vert,Money Longer
959,blackbear,do re mi
959,XXXTENTACION,Look At Me!
959,Big Sean,Bounce Back
959,Rae Sremmurd,Black Beatles
962,Luke Bryan,Country Girl (Shake It For Me)
962,Josh Turner,Time Is Love
962,Luke Bryan,Drunk On You
962,Eric Church,Springsteen
962,Brantley Gilbert,You Don't Know Her Like I Do
962,Dierks Bentley,5-1-5-0
962,Florida Georgia Line,Cruise
962,Keith Urban,Long Hot Summer
962,Josh Turner,Long Black Train
962,Brantley Gilbert,Kick It In The Sticks
962,Blake Shelton,Honey Bee
962,Travis Tritt,It's A Great Day To Be Alive
962,Brantley Gilbert,You Don't Know Her Like I Do
962,Brantley Gilbert,Country Must Be Country Wide
962,Blake Shelton,Ol' Red
962,Florida Georgia Line,Round Here
962,Blake Shelton,Boys 'Round Here (feat. Pistol Annies & Friends)
962,Florida Georgia Line,Round Here
962,Zac Brown Band,As She's Walking Away (feat. Alan Jackson)
962,Luke Bryan,That's My Kind Of Night
962,Florida Georgia Line,This Is How We Roll
962,Luke Bryan,Play It Again
962,Jason Aldean,Burnin' It Down
962,Kenny Chesney,American Kids
962,Florida Georgia Line,Anything Goes
962,Florida Georgia Line,Anything Goes
962,Thomas Rhett,Die A Happy Man
963,TheFatRat,Xenogenesis
963,TheFatRat,Unity
964,Post Malone,Congratulations
964,Fetty Wap,My Way (feat. Monty)
964,Big Sean,Bounce Back
964,Travis Scott,goosebumps
964,Joey Bada$$,DEVASTATED
964,Kid Cudi,Erase Me - Main
964,Kendrick Lamar,HUMBLE.
964,Bruno Mars,That's What I Like
964,Logic,Everybody
964,J. Cole,No Role Modelz
964,Kendrick Lamar,Alright
964,Big Sean,Blessings
964,AJR,Weak
964,Jay Rock,Hood Gone Love It (feat. Kendrick Lamar)
964,Kanye West,Heartless
964,Sia,Cheap Thrills
964,Rihanna,Needed Me
964,Twenty One Pilots,Stressed Out
964,G-Eazy,"Me, Myself & I"
964,CeeLo Green,Fuck You
964,Fetty Wap,Again
964,Fetty Wap,Trap Queen
964,Kanye West,Gold Digger
964,Lupe Fiasco,The Show Goes On
964,Flo Rida,My House
964,Twenty One Pilots,Ride
964,Logic,1-800-273-8255
964,A Boogie Wit da Hoodie,Drowning (feat. Kodak Black)
964,Khalid,Location
964,Kendrick Lamar,LOVE. FEAT. ZACARI.
964,Khalid,Young Dumb & Broke
964,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder)
964,blackbear,do re mi
964,Kevin Gates,2 Phones
964,Skrillex,HUMBLE. - SKRILLEX REMIX
964,Post Malone,I Fall Apart
964,Demi Lovato,Sorry Not Sorry
964,French Montana,Unforgettable
964,Halsey,Bad At Love
965,Rae Sremmurd,Black Beatles
965,Lil Uzi Vert,Money Longer
965,A$AP Rocky,L$D
965,Lil Uzi Vert,Erase Your Social
965,ScHoolboy Q,THat Part
965,Chief Keef,Faneto
965,Big Sean,Bounce Back
965,Travis Scott,goosebumps
965,Migos,Bad and Boujee (feat. Lil Uzi Vert)
966,James Arthur,Say You Won't Let Go
967,Ha*Ash,Ex de Verdad - HA-ASH Primera Fila - Hecho Realidad [En Vivo]
968,Avenged Sevenfold,Shepherd of Fire
968,Avenged Sevenfold,Nightmare
968,Avenged Sevenfold,Hail to the King
968,Seether,Fake It
968,Seether,Country Song
968,Seether,Remedy
968,Rise Against,Savior
968,Rob Zombie,Dragula
968,Rob Zombie,Living Dead Girl
968,Linkin Park,Numb
968,Dierks Bentley,Drunk On A Plane
968,Luke Bryan,Country Girl (Shake It For Me)
968,Luke Bryan,Kick The Dust Up
968,Three Days Grace,I Hate Everything About You
968,Three Days Grace,Animal I Have Become
968,Five Finger Death Punch,Bad Company
968,Lifehouse,Between The Raindrops
968,Avenged Sevenfold,Bat Country
968,Dierks Bentley,5-1-5-0
968,Dierks Bentley,Somewhere On A Beach
968,Skillet,Monster
968,Thomas Rhett,Make Me Wanna
968,Hollywood Undead,Undead
968,Hollywood Undead,Everywhere I Go
968,Hollywood Undead,Day Of The Dead
968,Hollywood Undead,Bullet
968,Skillet,Comatose
968,Korn,Coming Undone
968,Skillet,Hero
968,Dierks Bentley,I Hold On
968,The All-American Rejects,Move Along
968,Godsmack,Voodoo
968,Skillet,Feel Invincible
968,Theory of a Deadman,Bitch Came Back
968,Theory of a Deadman,Bad Girlfriend
968,Hollywood Undead,Comin’ In Hot
968,Zac Brown Band,Homegrown
968,Shinedown,Second Chance
968,Kenny Chesney,American Kids
968,Toby Keith,Red Solo Cup
968,Toby Keith,Beer For My Horses
968,Toby Keith,As Good As I Once Was
968,Zac Brown Band,Loving You Easy
968,Florida Georgia Line,May We All
968,Carrie Underwood,Blown Away
968,Jon Pardi,Dirt On My Boots
968,Dierks Bentley,What Was I Thinkin'
968,Zac Brown Band,Knee Deep (feat. Jimmy Buffett)
968,Blake Shelton,Ol' Red
968,Volbeat,For Evigt
968,Volbeat,The Devil's Bleeding Crown
968,Five Finger Death Punch,Jekyll and Hyde
968,Eric Church,Drink In My Hand
968,Avenged Sevenfold,Afterlife
968,Scorpions,No One Like You
968,Keith Urban,Somebody Like You
968,Tim McGraw,Where The Green Grass Grows
968,Rascal Flatts,I Like The Sound Of That
968,Brantley Gilbert,The Weekend
968,Three Days Grace,I Am Machine
968,Three Days Grace,Riot
968,Scorpions,Rock You Like A Hurricane
968,Chris Young,Aw Naw
968,Zac Brown Band,As She's Walking Away (feat. Alan Jackson)
968,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)"
968,Three Days Grace,Break
968,Billy Currington,People Are Crazy
968,Three Days Grace,Never Too Late
968,Linkin Park,What I've Done
968,Linkin Park,BURN IT DOWN
968,Linkin Park,Bleed It Out
968,3 Doors Down,It's Not My Time
968,Thousand Foot Krutch,Let the Sparks Fly
968,Theory of a Deadman,Angel
968,Dropkick Murphys,Rose Tattoo
968,Eric Clapton,Cocaine
969,Jimi Hendrix,Foxey Lady
969,No Doubt,Bathwater
969,Pixies,Hey
969,Al Green,Let's Stay Together
969,Al Green,Love and Happiness
969,Childish Gambino,Redbone
969,Daft Punk,Digital Love
969,Ms. Lauryn Hill,Doo Wop (That Thing)
970,Calvin Harris,Summer
970,Coldplay,A Sky Full of Stars
970,Lana Del Rey,Young And Beautiful
970,Kodaline,All I Want
970,M83,Wait
970,alt-J,Tessellate
970,The Black Keys,Fever
970,Clean Bandit,Rather Be (feat. Jess Glynne)
970,X Ambassadors,Jungle
970,Empire of the Sun,Walking On A Dream
970,Empire of the Sun,Alive
971,Big Sean,Bounce Back
971,Migos,Bad and Boujee (feat. Lil Uzi Vert)
971,Drake,One Dance
971,Rae Sremmurd,Swang
971,PnB Rock,Selfish
971,Rae Sremmurd,Black Beatles
971,Rae Sremmurd,This Could Be Us
971,Kevin Gates,2 Phones
971,Rihanna,Needed Me
971,Lil Uzi Vert,Erase Your Social
971,A Boogie Wit da Hoodie,My Shit
971,XXXTENTACION,Look At Me!
